iata,a_m2,a_mA,a_mD,a_s2,a_sA,a_sD,a_d2,a_dA,a_dD,a_i2,a_iA,a_iD,p_m2,p_mA,p_mD,p_s2,p_sA,p_sD,p_d2,p_dA,p_dD,p_i2,p_iA,p_iD,ndays
ISB,38333.00000000012,19213.999999999854,19119.000000000022,8443123.000000063,4234998.0000000065,4208125.000000033,1897497.0000000163,953180.9999999955,944315.9999999921,6545626.000000014,3281816.9999999986,3263809.0000000126,14.065873015873017,9.508333333333333,9.06948051948052,3688.1134920634922,2634.9523809523807,2654.018831168831,1286.4335664335663,1127.4417249417247,1049.4335664335663,3247.9523809523807,2634.9523809523807,2260.018831168831,365
LXA,53919.000000000146,26957.00000000012,26961.999999999967,8047242.999999998,4004895.000000006,4042347.9999999753,7989642.999999999,3976095.0000000065,4013547.9999999753,57599.99999999998,28800.00000000001,28800.00000000003,20.72007992007992,12.761111111111111,11.691908091908092,3415.102661227661,1862.5166666666667,2015.9709526584527,3415.102661227661,1862.5166666666667,2015.9709526584527,216.0,180.0,179.99999999999977,365
NLU,52049.00000000025,26052.00000000018,25997.00000000011,8977383.999999963,4492198.99999997,4485184.99999998,8408056.000000035,4205097.999999958,4202958.0000000205,569328.0000000031,287100.9999999997,282227.00000000146,18.700206193474074,11.940371575855446,10.397840982546866,3198.210087445761,2155.570524099556,1923.9875132710426,3198.210087445761,2155.570524099556,1923.9875132710426,729.5,729.5,514.3523573200991,365
BGO,73314.99999999932,36659.000000000335,36655.99999999987,8498221.000000011,4249291.999999994,4248929.000000002,5366227.999999977,2685300.000000007,2680927.999999985,3131993.0000000056,1563991.9999999967,1568000.9999999988,28.697622946344172,21.433720821661996,17.515676101560107,3373.7310439837456,2364.140588235294,1987.9574531244773,2623.5139126290023,1803.1497058823527,1509.4026946593358,1989.3423838877802,1151.0130718954247,1137.4083308848014,365
EIN,39539.00000000046,19770.00000000006,19769.00000000002,7797986.999999958,3899082.000000004,3898904.9999999963,0.0,0.0,0.0,7797986.999999958,3899082.000000004,3898904.9999999963,15.012121212121212,10.0,7.171968554321496,3073.44,1890.0,1593.909090909091,0.0,0.0,0.0,3073.44,1890.0,1593.909090909091,365
SVX,59786.00000000042,29849.999999999985,29936.00000000002,8850655.000000052,4421130.999999988,4429523.999999983,6099955.999999988,3047580.0,3052375.999999996,2750699.0000000168,1373551.0000000019,1377147.9999999993,17.12855477855478,11.149368686868689,12.165675990675991,2411.847619047619,1836.4097222222224,1726.0677156177155,2079.847619047619,1403.2118215118214,1568.0677156177155,1797.611111111111,1453.0,977.9440559440558,365
BUR,75176.0000000001,37539.99999999971,37635.99999999956,9110662.99999995,4553927.000000032,4556735.999999969,9110662.99999995,4553927.000000032,4556735.999999969,0.0,0.0,0.0,26.424999999999997,15.770833333333332,20.37387829490771,3515.5979646134956,2224.473214285714,2683.4979110105583,3515.5979646134956,2224.473214285714,2683.4979110105583,0.0,0.0,0.0,365
ONT,56854.999999999505,28429.000000000164,28425.99999999991,9369733.99999993,4685185.000000042,4684549.000000021,8562240.000000004,4281416.000000005,4280823.999999989,807493.9999999966,403768.9999999979,403724.99999999575,19.117206780147956,12.028388278388277,15.610019229136878,3184.9878438554906,2155.577106227106,2613.392293621411,3006.2584320907845,1920.1924908424908,2613.392293621411,988.2675932192061,624.0244750052358,743.556721056721,365
POA,54454.00000000005,27232.00000000005,27221.99999999993,9277391.00000002,4640739.999999983,4636650.999999987,8827657.000000013,4415702.999999982,4411953.999999987,449733.9999999987,225036.99999999953,224696.99999999994,19.103944666444665,9.820833333333335,11.35705879088232,3183.234706959707,1639.5548351648354,1964.1155354449472,3009.234706959707,1517.7833333333335,1964.1155354449472,864.9216728690416,642.0000000000001,493.26666666666665,365
YEG,66104.00000000022,33047.99999999983,33056.000000000175,9241331.999999981,4620604.999999974,4620726.999999991,7683428.000000026,3840416.999999999,3843010.999999989,1557903.9999999998,780188.0000000019,777715.9999999998,22.75492167190459,12.035777675483558,11.996355278708219,2876.843494687897,1775.981468352436,1738.9946315122784,2466.165175347528,1457.417167114985,1524.9638351844233,987.3917287014064,875.258395368073,767.6637362637364,365
CHS,63676.00000000003,31837.999999999967,31838.00000000014,8252722.999999997,4126410.000000001,4126313.0000000163,8223378.999999995,4111738.0000000014,4111641.000000018,29343.99999999998,14672.000000000002,14671.99999999999,22.05445280209986,12.054822259755845,13.484624950213181,2976.6164133147054,1663.1090441771184,1942.46068963716,2976.6164133147054,1663.1090441771184,1942.46068963716,240.57971014492762,163.8454106280194,107.39999999999998,365
MLE,59835.99999999973,29897.99999999994,29938.00000000004,9084806.9999999,4543311.000000025,4541496.000000003,1649025.0000000203,822320.9999999969,826703.9999999977,7435781.999999938,3720990.0000000102,3714792.0000000284,25.22907647907648,18.416666666666668,14.0,4310.033333333334,2945.0,2195.230919080919,749.6666666666667,522.2454545454545,502.0050505050505,3832.44652014652,2679.0,2127.230919080919,365
JAX,65040.99999999976,32519.000000000015,32521.999999999884,9405495.000000065,4702487.00000001,4703007.999999998,9316367.000000048,4657923.000000004,4658443.999999997,89127.99999999996,44564.000000000065,44563.999999999935,22.223912819206934,14.079520837966921,14.619314672255845,3286.525457418399,2074.488881962028,2092.1151880798943,3096.598184691126,2074.488881962028,2045.9709947213455,261.0294117647061,261.0294117647061,249.75,365
NTE,50897.99999999985,25598.999999999996,25299.000000000015,8500922.000000052,4260932.000000008,4239990.000000005,2602218.000000003,1311623.0000000072,1290595.0000000058,5898704.0000000065,2949308.9999999995,2949395.0000000102,19.890849673202613,17.181623931623932,12.962745703682485,3281.7979242979245,2927.8333333333335,2033.0824895889311,1610.5294117647059,1260.25,1087.025641025641,2557.5,2315.6,1513.7142857142858,365
SAL,47279.00000000022,23638.999999999945,23639.999999999927,8455601.000000052,4227660.000000029,4227940.999999995,0.0,0.0,0.0,8455601.000000052,4227660.000000029,4227940.999999995,15.282582631752192,11.790585907597704,14.282582631752192,2762.8648737153944,2130.972130034254,2576.8648737153944,0.0,0.0,0.0,2762.8648737153944,2130.972130034254,2576.8648737153944,365
KHH,57169.99999999983,28577.000000000113,28593.00000000019,8646848.99999998,4322323.000000004,4324526.00000002,1429419.9999999988,713735.9999999999,715683.9999999984,7217429.0000000475,3608586.9999999856,3608841.9999999995,21.641880341880338,12.482750582750583,16.03653846153846,3389.4282051282053,2237.600932400933,2426.480769230769,646.3333333333334,427.55555555555554,420.0,2965.9282051282053,2167.600932400933,2073.5641025641025,365
KNO,52561.99999999996,26255.000000000076,26307.000000000084,9257600.999999924,4614742.000000027,4642859.00000004,6319084.999999993,3161842.000000022,3157243.0000000214,2938516.000000029,1452899.9999999946,1485616.0000000037,16.680555555555557,10.549175824175824,10.115695415695415,2943.523809523809,1888.6410256410256,1928.8857808857808,2054.5607142857143,1351.3216117216116,1384.8333333333333,1371.3846153846155,1151.6410256410256,947.0,365
BRI,48399.99999999998,24196.000000000007,24203.999999999985,8880253.000000006,4439536.000000018,4440717.0000000205,3830647.000000012,1916736.0000000044,1913910.9999999928,5049606.000000082,2522799.9999999916,2526806.0000000163,15.11111111111111,9.05751633986928,7.972222222222222,2795.666666666667,1660.5027423556835,1410.3333333333333,1652.3194444444443,989.0,762.8646834477499,2190.0,1200.6666666666667,1192.4,365
BEY,49020.00000000016,24583.99999999998,24436.00000000035,8786312.000000026,4408111.000000018,4378200.999999978,0.0,0.0,0.0,8786312.000000026,4408111.000000018,4378200.999999978,15.749635326150258,10.845069267649915,11.904431712399287,3017.6444987573605,1984.7670859606342,2073.383962479417,0.0,0.0,0.0,3017.6444987573605,1984.7670859606342,2073.383962479417,365
SJO,94482.99999999993,47431.00000000018,47051.99999999987,9163302.000000034,4576995.999999978,4586306.000000081,539101.0000000026,271622.9999999983,267477.9999999991,8624201.000000073,4305372.999999976,4318828.000000019,42.60067814538402,22.97178266178266,20.873641948219344,3290.4879338456185,2164.713286713287,2213.8364120944766,321.72197802197803,158.18351648351648,164.1153846153846,3190.9825575015325,2151.4132867132867,2148.8364120944766,365
GAU,46852.000000000255,23438.999999999967,23413.000000000073,8202545.000000021,4102898.99999998,4099646.0000000335,8075501.00000002,4039376.999999974,4036124.0000000265,127044.00000000001,63521.99999999999,63521.99999999999,17.11111111111111,11.286276223776223,10.071969696969697,3035.777777777778,2037.4932817182819,1881.0,3035.777777777778,2037.4932817182819,1881.0,480.0,239.99999999999997,240.0,365
GYD,51938.00000000053,26016.999999999927,25921.00000000009,8418423.999999998,4215482.000000004,4202941.999999995,0.0,0.0,0.0,8418423.999999998,4215482.000000004,4202941.999999995,17.60459324063812,11.742620197318654,13.777211024269846,2838.215480565782,2071.3543827685485,2120.5370549753857,0.0,0.0,0.0,2838.215480565782,2071.3543827685485,2120.5370549753857,365
OGG,65800.99999999978,32907.99999999979,32893.00000000028,8917198.000000058,4458613.00000001,4458585.000000015,8669876.00000006,4334952.000000008,4334924.000000007,247322.0000000003,123660.9999999999,123660.99999999975,25.163723630136857,15.779441749221036,13.561450712139598,3873.8618210675863,2561.030937339087,2156.3501751825524,3873.8618210675863,2561.030937339087,2156.3501751825524,683.0769230769229,489.0,683.0769230769229,365
JHG,53730.99999999982,26900.000000000084,26831.00000000015,8725046.999999993,4373549.000000016,4351498.000000024,8660710.999999989,4339401.000000013,4321310.000000026,64335.999999999985,34147.999999999956,30187.999999999993,23.84047619047619,14.757142857142858,12.302075702075703,3845.042857142857,2404.0,2012.0361416361416,3845.042857142857,2404.0,2012.0361416361416,313.25,313.25,313.25,365
MFM,53740.00000000062,26741.000000000044,26998.999999999894,9049164.999999931,4522994.999999996,4526170.000000008,0.0,0.0,0.0,9049164.999999931,4522994.999999996,4526170.000000008,20.947979797979798,10.738095238095237,11.8469696969697,3234.9198412698415,2009.6309523809525,1971.5048368298367,0.0,0.0,0.0,3234.9198412698415,2009.6309523809525,1971.5048368298367,365
BFS,44715.00000000029,22356.999999999935,22358.00000000008,7959560.000000013,3979639.000000018,3979921.0000000154,5038802.000000002,2519593.0000000075,2519209.0000000093,2920758.000000012,1460046.0000000005,1460712.0000000056,18.047619047619047,10.083333333333334,11.321266968325792,3268.4285714285716,1819.5,2022.733031674208,2546.25,1572.4166666666667,1320.9333333333334,1413.0,1091.25,1065.0,365
CLO,57134.99999999951,28601.00000000008,28534.00000000002,8721463.999999994,4362688.000000005,4358776.000000057,7374465.999999988,3688780.000000021,3685686.000000027,1346997.9999999914,673907.9999999978,673089.9999999999,15.737619860134071,10.85,9.89402103273071,2625.3590969389584,1687.0666666666666,1460.650667611958,2357.8613966678486,1346.5156216332687,1405.3173342786247,913.3762810666037,913.3762810666037,651.3535980148883,365
KHI,42328.00000000017,21113.000000000116,21214.99999999985,8733753.999999942,4352220.999999982,4381533.000000003,3250032.000000002,1625046.0000000084,1624986.0000000126,5483721.999999973,2727174.999999997,2756547.0000000023,13.364646464646466,9.793867243867243,8.127622377622377,3120.1454545454544,2038.2320346320348,1918.060606060606,1548.0384615384614,1158.6011904761904,1519.5538461538463,2432.35762015762,1548.7993006993006,1724.4687312687313,365
KOJ,69507.00000000009,34659.00000000012,34847.999999999854,8086925.999999934,4038550.000000033,4048375.999999981,7794589.999999954,3892451.000000036,3902138.999999984,292336.00000000006,146098.99999999997,146237.0,21.846153846153847,14.100699300699302,13.778846153846153,2578.5519813519813,1442.253846153846,1511.8181818181818,2578.5519813519813,1442.253846153846,1511.8181818181818,538.0,261.6,340.0000000000001,365
BDL,56797.999999999876,28398.99999999988,28398.999999999854,8215804.99999997,4107850.000000015,4107955.0000000107,7704000.999999961,3852127.9999999967,3851873.000000017,511804.0000000019,255721.99999999974,256081.99999999997,16.80549602172742,15.785444367987061,16.80549602172742,2491.6233701567967,2457.673436628731,2491.6233701567967,2457.673436628731,2457.673436628731,2302.6233701567967,553.036866359447,399.0,351.0,365
BIO,48132.00000000029,24067.999999999956,24063.999999999913,8157970.999999953,4079085.000000007,4078885.999999985,4564899.999999961,2282649.999999993,2282249.9999999944,3593070.9999999856,1796435.0000000035,1796636.000000002,16.47222222222222,11.565155456459804,10.199706959706958,2750.4444444444443,1895.2303376847556,1631.4945054945056,2034.31216724452,1117.6556776556777,1202.9166666666667,1781.3339626920274,1154.0788998583116,1134.6235820630982,365
CHC,70352.00000000003,35153.99999999998,35197.99999999973,8165532.999999946,4082076.9999999953,4083455.999999999,6065673.999999926,3032129.9999999925,3033544.000000001,2099858.999999998,1049946.9999999988,1049912.000000003,21.111424196718314,13.347670250896057,15.18095238095238,3084.5200112628954,2174.0860215053763,2077.357142857143,2012.7394677871148,1078.3138367009335,1312.0595965520006,1775.6184285560162,1352.29364223123,1088.2521564457047,365
TFN,78754.00000000006,39375.99999999995,39378.000000000065,8639911.000000035,4319794.000000019,4320116.999999988,8584857.000000047,4292267.000000021,4292589.9999999935,55054.0,27527.0,27526.999999999996,22.83688022950851,12.331501018859084,13.11357314855767,2911.6553765246126,1569.186166774402,1567.177266696152,2911.6553765246126,1569.186166774402,1567.177266696152,373.7499999999999,373.7499999999999,300.5,365
BOD,42401.99999999985,21202.000000000146,21200.0,7076089.000000031,3538191.0,3537897.9999999795,2322666.999999998,1161322.0,1161345.0000000047,4753422.000000025,2376869.000000011,2376552.9999999995,18.527199271814965,11.138772353589285,10.0,3183.0924000768528,1756.7939020255953,1686.159420289855,1387.0,771.2820512820513,834.75,2555.0,1240.1681426416721,1449.0,365
ECN,35149.999999999505,17574.00000000014,17576.000000000113,6632380.999999988,3315800.000000047,3316581.000000015,0.0,0.0,0.0,6632380.999999988,3315800.000000047,3316581.000000015,13.34980072659513,7.73422268907563,8.011306477625265,2522.312548152743,1421.136037424852,1537.8431544736097,0.0,0.0,0.0,2522.312548152743,1421.136037424852,1537.8431544736097,365
GOI,40607.00000000036,20303.99999999989,20303.000000000036,7750322.999999984,3875216.0000000005,3875107.0000000126,7493848.999999987,3746976.000000003,3746873.0000000075,256474.00000000084,128239.99999999996,128234.00000000026,17.88256188256188,9.927672327672326,9.450049950049948,3317.1099456099455,1888.2969030969032,1842.0701798201796,3317.1099456099455,1888.2969030969032,1842.0701798201796,455.29999999999995,455.29999999999995,286.17460317460313,365
SDQ,38200.00000000006,19067.00000000016,19133.000000000062,6578102.999999984,3277849.9999999823,3300253.0000000307,20930.0,18525.0,2405.0,6557172.999999983,3259324.999999982,3297848.0000000307,15.277741997618659,12.94345099345099,9.897636891185277,2634.516496287464,2015.7260017760018,1364.4308098114552,310.0,310.0,185.0,2634.516496287464,2015.7260017760018,1364.4308098114552,365
