iata,a_m2,a_mA,a_mD,a_s2,a_sA,a_sD,a_d2,a_dA,a_dD,a_i2,a_iA,a_iD,p_m2,p_mA,p_mD,p_s2,p_sA,p_sD,p_d2,p_dA,p_dD,p_i2,p_iA,p_iD,ndays
MCT,84775.00000000015,42396.00000000005,42378.99999999978,16229189.999999909,8119248.999999986,8109940.999999976,1234423.9999999823,615227.0000000045,619196.9999999991,14994765.999999933,7504021.999999952,7490744.000000005,19.729761904761904,12.57399966404174,15.179605656835259,3675.5400472576034,2419.3060877684406,2953.0314665726432,737.762703962704,514.7382352941177,561.2569366117752,3541.6535714285715,2239.8656368720885,2909.701370472243,365
VCP,109193.00000000012,54562.99999999973,54630.00000000016,15308468.000000058,7648214.999999967,7660252.999999955,14077565.000000037,7032883.999999999,7044680.999999973,1230902.9999999942,615331.0000000002,615572.0000000031,30.75578774167009,18.529000901059725,23.090252724673633,4206.940296909199,2734.4034317280953,3543.573410902822,3978.55986888928,2713.0673074530637,3543.573410902822,885.0392163392162,584.6311355311354,563.4457813428403,365
DAD,85895.00000000041,42948.999999999854,42946.00000000011,17285994.000000015,8644097.000000007,8641896.999999996,9869925.999999985,4935556.9999999935,4934369.0,7416067.999999989,3708539.9999999995,3707528.000000014,22.910106560106563,12.783849483849483,12.339285714285717,4800.807514707514,2658.0253746253743,2753.4326118326117,2950.1203574203573,1703.8596514596516,1593.604761904762,3156.9420995671,1638.0089910089912,1760.6153846153845,365
EDI,117141.99999999929,58578.99999999965,58563.00000000005,19951312.000000063,9977602.999999922,9973708.999999981,5848481.000000004,2924514.0000000005,2923967.000000009,14102831.00000026,7053088.999999996,7049742.000000028,31.88001838200666,17.42796811032105,24.33410388367694,5647.783888626476,3146.2053571428573,4344.943169575523,1946.3999999999999,1402.6,1213.5797473058342,4443.124075376447,2456.6,3337.8189862006793,365
HAM,108452.99999999935,54248.00000000006,54204.99999999953,18330638.000000153,9165801.999999935,9164836.000000048,4228544.000000009,2114651.9999999874,2113892.0000000014,14102093.999999851,7051150.000000025,7050944.000000041,29.175736681619032,24.00062990932686,20.963370637603372,5179.885619609149,3955.9113722878433,3512.260865670278,1513.396252706063,900.0012210012209,998.0162456163786,4797.813585285313,3396.9179081513053,2910.019249690502,365
AMD,94732.99999999983,47371.00000000008,47362.000000000124,16562952.000000091,8281222.000000034,8281729.9999999795,13619391.999999981,6812283.00000004,6807109.0000000335,2943559.999999998,1468938.999999998,1474621.000000005,20.41934731934732,12.933372183372184,12.174358974358976,3612.893981018981,2300.3472527472527,2043.1238095238093,3127.75,2114.702564102564,1775.3313492063492,1324.0545454545452,815.2,774.2424242424242,365
NGB,108359.99999999964,54184.00000000004,54176.0000000001,18656525.999999963,9327049.000000007,9329477.000000006,17289239.999999918,8642936.000000022,8646303.999999983,1367286.0,684112.9999999993,683173.0000000021,25.904761904761905,14.888275613275614,16.09700854700855,4529.35187035187,2581.306351981352,2797.7081196581194,4114.540936840936,2361.0214285714287,2768.1868131868123,873.048951048951,641.0000000000005,552.7523809523811,365
TFS,76452.99999999952,38248.00000000002,38205.00000000018,14041975.000000026,7025218.999999985,7016755.999999944,1328949.0000000065,664549.0000000024,664399.9999999951,12713025.999999989,6360669.999999944,6352355.999999952,27.81758731464614,15.6,14.81978021978022,5292.285714285714,2935.5625,2736.1333333333337,742.7096774193549,475.96666666666664,452.7741935483871,5091.414529914529,2833.4461538461537,2620.8,365
SMF,122825.9999999999,61413.999999999956,61412.0,17870355.999999996,8935503.000000022,8934852.999999978,17218941.000000004,8609267.000000026,8609673.999999993,651414.9999999997,326235.99999999977,325179.0000000007,31.8527616174675,20.988140944023293,20.27663382369265,4569.97765130151,3330.1677435309784,2793.570439125695,4542.458142511084,3045.47656706039,2793.570439125695,683.4902438063726,434.15550041356505,471.6960784313725,365
NAP,82684.99999999994,41358.00000000009,41326.99999999991,15025215.0,7515484.999999972,7509730.000000009,3982497.0000000047,1991176.9999999981,1991320.0000000005,11042718.000000004,5524307.9999999935,5518410.000000009,24.905772005772,20.628062115018633,14.312542457542458,4574.349937159615,3793.6078240599977,2583.748740546183,1766.6753246753246,1403.3463125110184,1034.107226107226,3941.5754635588605,2781.7353114206053,2217.0424037457287,365
HET,110621.00000000001,55310.00000000039,55311.000000000284,15783311.000000019,7889661.000000005,7893649.999999996,15684639.000000024,7840290.0,7844348.999999995,98671.99999999996,49371.0,49300.99999999995,27.75744255744256,17.376010101010102,17.964285714285715,4401.90864968365,2595.2393398268396,2506.339880952381,4401.90864968365,2595.2393398268396,2506.339880952381,190.66666666666652,176.0,176.0,365
OPO,104207.99999999929,52117.999999999745,52089.999999999665,18858821.00000006,9431911.999999993,9426908.99999998,2538513.0000000023,1271233.9999999993,1267279.0000000007,16320307.999999847,8160678.000000011,8159630.000000066,24.888029160382104,14.871415770609318,20.03172573262706,4588.934325371985,2797.1535547785543,3725.4762156197166,1116.0,643.8909090909091,730.0,3998.8290598290596,2489.630769230769,3389.3601670263656,365
ITM,136506.00000000006,68250.00000000012,68256.00000000051,19247779.000000104,9623709.999999981,9624068.999999914,19247779.000000104,9623709.999999981,9624068.999999914,0.0,0.0,0.0,38.367599067599066,21.887179487179488,27.21964285714286,5981.830898268398,3572.8221153846152,3438.3349206349203,5981.830898268398,3572.8221153846152,3438.3349206349203,0.0,0.0,0.0,365
MSY,107702.00000000003,53848.99999999995,53853.000000000044,17160843.99999993,8580037.999999955,8580806.000000043,16770977.999999963,8385312.999999991,8385665.0000000475,389866.0000000008,194724.9999999999,195141.0000000014,34.3327380952381,18.04464285714286,17.4125,5383.920833333334,2899.9071134747605,2863.9851190476193,5383.920833333334,2774.9940476190477,2816.1557193133663,338.49462365591444,275.33520074696526,338.4946236559142,365
FOC,110966.99999999953,55458.00000000013,55508.99999999985,19346330.999999978,9665989.000000015,9680341.99999998,17316932.99999998,8658929.000000022,8658003.999999966,2029397.999999993,1007060.0000000014,1022338.000000002,25.933150183150182,17.53937728937729,19.99642857142857,4488.201159951161,3097.801465201465,3509.2666666666664,4211.98348040848,3095.5431984681986,3425.3031551781555,1002.9761904761905,848.4431318681318,851.6333333333336,365
CNF,111166.99999999967,55592.999999999876,55573.99999999996,15489569.999999925,7746650.000000055,7742919.999999966,14851252.999999892,7427994.00000006,7423258.999999971,638317.0000000028,318655.9999999985,319660.9999999983,25.338074703074703,18.65384888116077,19.78065359477124,3616.227546962841,2648.0583333333334,2726.3714783635087,3495.4994483947426,2566.8638510445912,2726.3714783635087,519.0,377.0,467.2435897435896,365
DAC,97487.00000000029,48671.00000000007,48816.00000000044,15663380.999999886,7801520.99999996,7861860.000000007,4124280.000000037,2102993.0000000075,2021286.9999999932,11539101.00000002,5698527.999999978,5840572.99999999,22.588095238095235,12.445609945609945,12.934615384615386,3792.337086524586,2452.3445054945055,2108.4692307692308,1717.1802197802199,1131.6287878787878,972.0,3378.211477411477,2311.020337995338,1862.101282051282,365
DME,85267.99999999974,42593.00000000013,42674.99999999981,15364562.999999996,7670553.000000052,7694010.000000002,9080076.000000084,4538044.999999965,4542031.000000003,6284487.000000056,3132507.9999999884,3151979.000000006,21.706068453070714,12.230661179427782,14.492242708798686,4265.43331801138,2306.6340527446414,2931.359470019053,2433.2845682735633,1658.8514257546515,1603.983371009359,2376.9875,1143.6050890345712,1438.6133333333332,365
NCE,127219.99999999937,63614.000000000065,63605.999999999745,18681121.000000004,9341474.000000043,9339646.999999968,5395496.000000003,2697727.0000000126,2697768.9999999944,13285625.000000034,6643747.000000004,6641877.999999934,40.5900807947,22.050172550807375,21.0064241669101,6427.174663241113,3588.804761904762,3550.9314349376114,1954.5438917502483,1338.3834531855125,1206.959646627882,5377.432567590537,2906.830174656262,3134.114495331363,365
PUS,85068.99999999971,42533.0000000001,42536.000000000204,16269713.000000011,8134341.000000007,8135372.000000025,4038404.9999999977,2019372.0000000016,2019033.0000000028,12231307.999999985,6114968.999999989,6116339.000000017,24.058424908424904,22.191841491841494,14.808982683982684,4960.270085470085,4559.048992673993,2882.166666666667,1352.388888888889,877.7692307692307,1117.0,4562.068764568764,4559.048992673993,2558.409090909091,365
SUB,108188.00000000007,56233.999999999796,51954.00000000013,20158368.99999994,10432647.000000061,9725721.999999948,17559017.000000034,9113271.000000069,8445745.999999996,2599352.0000000065,1319376.000000003,1279975.9999999953,28.98430735930736,17.964102564102564,16.104022366522365,5390.909157509157,3408.189213564214,3080.5303030303025,4645.004202741702,2851.818181818182,2611.9175824175823,1303.4583333333333,877.8809523809523,873.8158508158508,365
MED,57312.00000000023,29146.000000000182,28166.00000000013,12176932.999999972,6245449.999999988,5931483.000000005,3712481.999999997,1833320.0000000047,1879161.9999999953,8464451.000000004,4412130.000000016,4052320.9999999763,14.237897249523439,7.684820025215826,7.937263390204566,2923.290805490942,1668.7869511274139,1701.185506074677,1183.1724626575196,747.8972347913523,865.0806135041429,2166.43682983683,1349.6918281381281,1323.3666833166833,365
MRS,84163.00000000045,42088.9999999998,42073.99999999963,13949056.999999998,6975949.999999977,6973107.000000024,3819713.0000000084,1909900.999999993,1909812.0000000151,10129343.999999952,5066048.999999988,5063295.000000023,24.916250416250413,14.0,15.351863857938026,4316.513408532758,2421.730769230769,2535.7074190515364,1519.6164529914531,1099.1666666666665,1077.7799863535156,3910.6440901314672,2126.972222222222,2060.2081807081804,365
LIN,93010.99999999875,46493.000000000175,46517.999999999854,14405803.0000001,7201196.000000048,7204607.000000018,6109884.999999966,3054602.000000024,3055283.000000026,8295917.999999987,4146593.9999999963,4149323.9999999967,21.71855438678968,14.792221972095746,14.158788515406162,3427.392214718611,2377.999067513443,2260.960629174747,2185.1988095238094,1387.666504042588,1405.9171854289502,2476.1434879134267,1755.4645598536981,1734.3031697404763,365
OAK,83448.00000000055,41715.99999999988,41732.00000000015,12415356.000000034,6207510.000000015,6207846.000000019,11274046.000000024,5636567.000000009,5637479.000000021,1141310.0000000012,570943.0000000022,570367.0000000071,28.15535714285714,17.351348937308927,14.534803101423014,4273.208449067273,2665.8265338141587,2265.5189393939395,3812.9510489510494,2399.8747474747474,2229.4738908993177,850.3942712266696,490.59795321637375,699.9960665074123,365
SAT,91256.00000000067,45629.00000000001,45626.99999999993,14156525.000000052,7078399.999999988,7078125.000000064,12912431.00000004,6456855.9999999525,6455575.000000057,1244093.9999999835,621543.9999999995,622549.9999999952,24.192261904761907,14.297846366157561,16.111721460559817,3842.273463138169,2241.6358008331536,2566.220337885217,3465.7922145730286,2168.895793875111,2566.220337885217,833.7097948084665,660.4583333333335,496.47912087912107,365
EZE,63491.99999999991,31639.00000000012,31853.00000000001,13714069.000000022,6835534.999999967,6878533.999999983,3627250.0000000647,1795889.9999999814,1831359.999999994,10086819.000000125,5039644.999999986,5047174.000000007,16.817857142857143,10.733266209142785,11.274114774114775,3846.803333912205,2145.206447963801,2362.709535750209,1255.0833333333335,1198.875,1203.225,2951.050389634261,1675.1798631476051,2362.709535750209,365
MCI,103554.99999999878,51780.000000000124,51774.9999999998,14807542.000000093,7404257.000000001,7403284.999999966,14648680.000000093,7325194.000000009,7323485.999999966,158861.9999999999,79063.00000000006,79798.9999999998,30.073422798558923,17.641599185128594,19.6611562472313,4255.167812971343,2556.237140176237,2678.9707856446194,4246.075777849602,2555.9503044218413,2678.9707856446194,346.9999999999998,318.7499999999999,242.60000000000002,365
CMN,84255.00000000061,42118.999999999854,42135.999999999774,14617138.999999871,7307069.000000033,7310069.999999938,1541333.0000000054,771565.0000000012,769767.9999999969,13075805.999999972,6535504.000000081,6540302.000000012,21.71925746790987,17.23227256403727,16.629282593581717,4092.807294933523,2859.624364654953,3128.1158711987823,837.4081213225261,452.44965034965037,607.1505376344087,3797.0665743380955,2789.624364654953,2862.321117444647,365
CMB,63765.0000000001,31917.99999999999,31847.00000000012,12554258.999999871,6273229.000000033,6281029.999999989,25263.999999999967,12912.000000000051,12352.000000000005,12528994.999999866,6260317.000000038,6268677.999999994,14.871520146520147,11.800000000000002,10.635379897879899,2944.921428571429,2347.7952380952383,2139.6346153846152,32.0,24.0,24.0,2944.921428571429,2341.096481296481,2139.6346153846152,365
RSW,82436.99999999983,41217.00000000003,41220.00000000004,14044866.000000011,7022049.000000013,7022816.999999999,13629256.000000034,6814374.00000001,6814881.999999991,415610.000000005,207675.00000000073,207935.00000000096,29.63445871368073,15.952432155657963,16.570942710715354,5028.44126571055,2651.167949251383,2840.5279761904767,4850.795596989186,2606.6485997873096,2651.690707497219,527.4137027846709,350.0237556561085,290.125,365
BAH,75963.99999999913,37928.99999999996,38035.000000000015,13342833.000000017,6662345.000000001,6680488.000000066,0.0,0.0,0.0,13342833.000000017,6662345.000000001,6680488.000000066,22.181709758827978,15.239333346392169,20.599164613308727,3772.2397307382075,2633.4610369695665,3528.1748578745733,0.0,0.0,0.0,3772.2397307382075,2633.4610369695665,3528.1748578745733,365
CPT,80835.99999999988,40432.0000000005,40403.99999999986,13180245.99999987,6589374.999999988,6590871.000000035,9404262.000000013,4700469.999999993,4703791.999999996,3775984.0000000433,1888904.9999999907,1887079.0000000042,25.470561899973667,15.026841262991331,14.87886184375748,4019.9346335291634,2318.150649350649,2176.611965811966,2625.103868503062,1608.1923076923076,1779.6666666666665,1614.0928571428574,1125.75,1319.0,365
CRL,66789.99999999987,33394.999999999935,33394.999999999876,12945562.000000056,6472760.000000007,6472802.000000001,0.0,0.0,0.0,12945562.000000056,6472760.000000007,6472802.000000001,20.0,16.0,11.0,3854.25,3078.4,2107.6050420168067,0.0,0.0,0.0,3854.25,3078.4,2107.6050420168067,365
